"Interval","Hour","GMTIntervalEnd","variable","value"
2021-01-01 11:00:00,11,2021-01-01 17:00:00,"wind_pen_actual",38.3349907757633
2021-01-01 10:55:00,10,2021-01-01 16:55:00,"wind_pen_actual",38.0361688102383
2021-01-01 10:50:00,10,2021-01-01 16:50:00,"wind_pen_actual",37.871618504523
2021-01-01 10:45:00,10,2021-01-01 16:45:00,"wind_pen_actual",37.4378193176586
2021-01-01 10:40:00,10,2021-01-01 16:40:00,"wind_pen_actual",37.3384071736299
2021-01-01 10:35:00,10,2021-01-01 16:35:00,"wind_pen_actual",37.377290523672
2021-01-01 10:30:00,10,2021-01-01 16:30:00,"wind_pen_actual",37.2930862538352
2021-01-01 10:25:00,10,2021-01-01 16:25:00,"wind_pen_actual",37.5110737762852
2021-01-01 10:20:00,10,2021-01-01 16:20:00,"wind_pen_actual",37.9652579300493
2021-01-01 10:15:00,10,2021-01-01 16:15:00,"wind_pen_actual",38.1551740911079
2021-01-01 10:10:00,10,2021-01-01 16:10:00,"wind_pen_actual",38.104281940626
2021-01-01 10:05:00,10,2021-01-01 16:05:00,"wind_pen_actual",38.0679309499727
2021-01-01 10:00:00,10,2021-01-01 16:00:00,"wind_pen_actual",38.1826824290827
2021-01-01 09:55:00,9,2021-01-01 15:55:00,"wind_pen_actual",38.1246188375274
2021-01-01 09:50:00,9,2021-01-01 15:50:00,"wind_pen_actual",38.411700333052
2021-01-01 09:45:00,9,2021-01-01 15:45:00,"wind_pen_actual",38.7508368442908
2021-01-01 09:40:00,9,2021-01-01 15:40:00,"wind_pen_actual",38.9119796586093
2021-01-01 09:35:00,9,2021-01-01 15:35:00,"wind_pen_actual",39.0228947857189
2021-01-01 09:30:00,9,2021-01-01 15:30:00,"wind_pen_actual",39.1875270256931
2021-01-01 09:25:00,9,2021-01-01 15:25:00,"wind_pen_actual",39.4126787595763
2021-01-01 09:20:00,9,2021-01-01 15:20:00,"wind_pen_actual",39.5990226603298
2021-01-01 09:15:00,9,2021-01-01 15:15:00,"wind_pen_actual",40.0321005898533
2021-01-01 09:10:00,9,2021-01-01 15:10:00,"wind_pen_actual",40.2950403811003
2021-01-01 09:05:00,9,2021-01-01 15:05:00,"wind_pen_actual",40.5667751679897
2021-01-01 09:00:00,9,2021-01-01 15:00:00,"wind_pen_actual",40.9718673134909
2021-01-01 08:55:00,8,2021-01-01 14:55:00,"wind_pen_actual",41.8113273750075
2021-01-01 08:50:00,8,2021-01-01 14:50:00,"wind_pen_actual",42.1560349470792
2021-01-01 08:45:00,8,2021-01-01 14:45:00,"wind_pen_actual",42.4340475947911
2021-01-01 08:40:00,8,2021-01-01 14:40:00,"wind_pen_actual",42.6766867755152
2021-01-01 08:35:00,8,2021-01-01 14:35:00,"wind_pen_actual",42.8628983369577
2021-01-01 08:30:00,8,2021-01-01 14:30:00,"wind_pen_actual",43.1773507693926
2021-01-01 08:25:00,8,2021-01-01 14:25:00,"wind_pen_actual",43.3890153835439
2021-01-01 08:20:00,8,2021-01-01 14:20:00,"wind_pen_actual",43.2485529813179
2021-01-01 08:15:00,8,2021-01-01 14:15:00,"wind_pen_actual",43.3414013152
2021-01-01 08:10:00,8,2021-01-01 14:10:00,"wind_pen_actual",43.3721864077202
2021-01-01 08:05:00,8,2021-01-01 14:05:00,"wind_pen_actual",43.4211542488539
2021-01-01 08:00:00,8,2021-01-01 14:00:00,"wind_pen_actual",43.5414171255542
2021-01-01 07:55:00,7,2021-01-01 13:55:00,"wind_pen_actual",43.5823531105452
2021-01-01 07:50:00,7,2021-01-01 13:50:00,"wind_pen_actual",43.7488081211814
2021-01-01 07:45:00,7,2021-01-01 13:45:00,"wind_pen_actual",43.9331330020302
2021-01-01 07:40:00,7,2021-01-01 13:40:00,"wind_pen_actual",43.6572148313948
2021-01-01 07:35:00,7,2021-01-01 13:35:00,"wind_pen_actual",43.7270912480595
2021-01-01 07:30:00,7,2021-01-01 13:30:00,"wind_pen_actual",43.9207225368314
2021-01-01 07:25:00,7,2021-01-01 13:25:00,"wind_pen_actual",44.081506142926
2021-01-01 07:20:00,7,2021-01-01 13:20:00,"wind_pen_actual",44.3520442416049
2021-01-01 07:15:00,7,2021-01-01 13:15:00,"wind_pen_actual",44.9094350180296
2021-01-01 07:10:00,7,2021-01-01 13:10:00,"wind_pen_actual",44.9303920936596
2021-01-01 07:05:00,7,2021-01-01 13:05:00,"wind_pen_actual",44.6970467921095
2021-01-01 07:00:00,7,2021-01-01 13:00:00,"wind_pen_actual",44.5856716849969
2021-01-01 06:55:00,6,2021-01-01 12:55:00,"wind_pen_actual",44.8910597133543
2021-01-01 06:50:00,6,2021-01-01 12:50:00,"wind_pen_actual",45.1655990974543
2021-01-01 06:45:00,6,2021-01-01 12:45:00,"wind_pen_actual",45.1268999171429
2021-01-01 06:40:00,6,2021-01-01 12:40:00,"wind_pen_actual",44.8689430777703
2021-01-01 06:35:00,6,2021-01-01 12:35:00,"wind_pen_actual",44.1875457548655
2021-01-01 06:30:00,6,2021-01-01 12:30:00,"wind_pen_actual",43.8302884726735
2021-01-01 06:25:00,6,2021-01-01 12:25:00,"wind_pen_actual",43.43507050645
2021-01-01 06:20:00,6,2021-01-01 12:20:00,"wind_pen_actual",43.2567235330665
2021-01-01 06:15:00,6,2021-01-01 12:15:00,"wind_pen_actual",43.9799680935873
2021-01-01 06:10:00,6,2021-01-01 12:10:00,"wind_pen_actual",43.9682713220764
2021-01-01 06:05:00,6,2021-01-01 12:05:00,"wind_pen_actual",44.0237851974059
2021-01-01 06:00:00,6,2021-01-01 12:00:00,"wind_pen_actual",44.158492935243
2021-01-01 05:55:00,5,2021-01-01 11:55:00,"wind_pen_actual",43.9516026539792
2021-01-01 05:50:00,5,2021-01-01 11:50:00,"wind_pen_actual",44.2204154219497
2021-01-01 05:45:00,5,2021-01-01 11:45:00,"wind_pen_actual",44.3539271249958
2021-01-01 05:40:00,5,2021-01-01 11:40:00,"wind_pen_actual",44.3733152856952
2021-01-01 05:35:00,5,2021-01-01 11:35:00,"wind_pen_actual",44.3762906767621
2021-01-01 05:30:00,5,2021-01-01 11:30:00,"wind_pen_actual",43.6953415592687
2021-01-01 05:25:00,5,2021-01-01 11:25:00,"wind_pen_actual",43.340768681569
2021-01-01 05:20:00,5,2021-01-01 11:20:00,"wind_pen_actual",43.3477723842238
2021-01-01 05:15:00,5,2021-01-01 11:15:00,"wind_pen_actual",43.1992983941835
2021-01-01 05:10:00,5,2021-01-01 11:10:00,"wind_pen_actual",43.4527985641987
2021-01-01 05:05:00,5,2021-01-01 11:05:00,"wind_pen_actual",43.7876264490648
2021-01-01 05:00:00,5,2021-01-01 11:00:00,"wind_pen_actual",44.2615211366705
2021-01-01 04:55:00,4,2021-01-01 10:55:00,"wind_pen_actual",44.0187665228267
2021-01-01 04:50:00,4,2021-01-01 10:50:00,"wind_pen_actual",43.8541518056173
2021-01-01 04:45:00,4,2021-01-01 10:45:00,"wind_pen_actual",43.9385282554812
2021-01-01 04:40:00,4,2021-01-01 10:40:00,"wind_pen_actual",44.161626850823
2021-01-01 04:35:00,4,2021-01-01 10:35:00,"wind_pen_actual",44.6341962414204
2021-01-01 04:30:00,4,2021-01-01 10:30:00,"wind_pen_actual",44.3667441270815
2021-01-01 04:25:00,4,2021-01-01 10:25:00,"wind_pen_actual",45.2052053414502
2021-01-01 04:20:00,4,2021-01-01 10:20:00,"wind_pen_actual",45.1379423554214
2021-01-01 04:15:00,4,2021-01-01 10:15:00,"wind_pen_actual",44.9149781413725
2021-01-01 04:10:00,4,2021-01-01 10:10:00,"wind_pen_actual",44.4821175460106
2021-01-01 04:05:00,4,2021-01-01 10:05:00,"wind_pen_actual",44.3707313652839
2021-01-01 04:00:00,4,2021-01-01 10:00:00,"wind_pen_actual",44.3396750932433
2021-01-01 03:55:00,3,2021-01-01 09:55:00,"wind_pen_actual",44.160860774646
2021-01-01 03:50:00,3,2021-01-01 09:50:00,"wind_pen_actual",43.6782715959333
2021-01-01 03:45:00,3,2021-01-01 09:45:00,"wind_pen_actual",43.7555356094797
2021-01-01 03:40:00,3,2021-01-01 09:40:00,"wind_pen_actual",43.3721634762517
2021-01-01 03:35:00,3,2021-01-01 09:35:00,"wind_pen_actual",43.5063255860896
2021-01-01 03:30:00,3,2021-01-01 09:30:00,"wind_pen_actual",43.6362104921306
2021-01-01 03:25:00,3,2021-01-01 09:25:00,"wind_pen_actual",43.5442641051275
2021-01-01 03:20:00,3,2021-01-01 09:20:00,"wind_pen_actual",43.4586084906732
2021-01-01 03:15:00,3,2021-01-01 09:15:00,"wind_pen_actual",43.690207488924
2021-01-01 03:10:00,3,2021-01-01 09:10:00,"wind_pen_actual",43.5473666560392
2021-01-01 03:05:00,3,2021-01-01 09:05:00,"wind_pen_actual",43.5060896835154
2021-01-01 03:00:00,3,2021-01-01 09:00:00,"wind_pen_actual",44.0443751955938
2021-01-01 02:55:00,2,2021-01-01 08:55:00,"wind_pen_actual",44.4065270881764
2021-01-01 02:50:00,2,2021-01-01 08:50:00,"wind_pen_actual",44.464864271227
2021-01-01 02:45:00,2,2021-01-01 08:45:00,"wind_pen_actual",44.2284923897681
2021-01-01 02:40:00,2,2021-01-01 08:40:00,"wind_pen_actual",43.8776508290869
2021-01-01 02:35:00,2,2021-01-01 08:35:00,"wind_pen_actual",43.6888085202387
2021-01-01 02:30:00,2,2021-01-01 08:30:00,"wind_pen_actual",43.5404299894637
2021-01-01 02:25:00,2,2021-01-01 08:25:00,"wind_pen_actual",43.3767563265947
2021-01-01 02:20:00,2,2021-01-01 08:20:00,"wind_pen_actual",43.3654822480194
2021-01-01 02:15:00,2,2021-01-01 08:15:00,"wind_pen_actual",43.9590453214907
2021-01-01 02:10:00,2,2021-01-01 08:10:00,"wind_pen_actual",44.3882409588853
2021-01-01 02:05:00,2,2021-01-01 08:05:00,"wind_pen_actual",44.8745237236548
2021-01-01 02:00:00,2,2021-01-01 08:00:00,"wind_pen_actual",44.8711126338244
2021-01-01 01:55:00,1,2021-01-01 07:55:00,"wind_pen_actual",44.761360714051
2021-01-01 01:50:00,1,2021-01-01 07:50:00,"wind_pen_actual",44.4802225107469
2021-01-01 01:45:00,1,2021-01-01 07:45:00,"wind_pen_actual",44.5251815924224
2021-01-01 01:40:00,1,2021-01-01 07:40:00,"wind_pen_actual",44.2952957463294
2021-01-01 01:35:00,1,2021-01-01 07:35:00,"wind_pen_actual",44.2314933039529
2021-01-01 01:30:00,1,2021-01-01 07:30:00,"wind_pen_actual",44.4924240838817
2021-01-01 01:25:00,1,2021-01-01 07:25:00,"wind_pen_actual",44.4472202363345
2021-01-01 01:20:00,1,2021-01-01 07:20:00,"wind_pen_actual",44.8213079894084
2021-01-01 01:15:00,1,2021-01-01 07:15:00,"wind_pen_actual",44.767168845797
2021-01-01 01:10:00,1,2021-01-01 07:10:00,"wind_pen_actual",45.0398702541318
2021-01-01 01:05:00,1,2021-01-01 07:05:00,"wind_pen_actual",45.3716026477481
2021-01-01 01:00:00,1,2021-01-01 07:00:00,"wind_pen_actual",45.6358746055826
2021-01-01 00:55:00,0,2021-01-01 06:55:00,"wind_pen_actual",45.9187967503214
2021-01-01 00:50:00,0,2021-01-01 06:50:00,"wind_pen_actual",46.1778015055946
2021-01-01 00:45:00,0,2021-01-01 06:45:00,"wind_pen_actual",46.1111329545779
2021-01-01 00:40:00,0,2021-01-01 06:40:00,"wind_pen_actual",46.0929682238019
2021-01-01 00:35:00,0,2021-01-01 06:35:00,"wind_pen_actual",45.7106280342072
2021-01-01 00:30:00,0,2021-01-01 06:30:00,"wind_pen_actual",45.5972646317454
2021-01-01 00:25:00,0,2021-01-01 06:25:00,"wind_pen_actual",45.4480485624298
2021-01-01 00:20:00,0,2021-01-01 06:20:00,"wind_pen_actual",45.4291577634885
2021-01-01 00:15:00,0,2021-01-01 06:15:00,"wind_pen_actual",45.3418170724054
2021-01-01 00:10:00,0,2021-01-01 06:10:00,"wind_pen_actual",45.3564644289775
2021-01-01 00:05:00,0,2021-01-01 06:05:00,"wind_pen_actual",45.5643475819053
2021-01-01 00:00:00,0,2021-01-01 06:00:00,"wind_pen_actual",45.8532993960148
2020-12-31 23:55:00,23,2021-01-01 05:55:00,"wind_pen_actual",45.9521800214826
2020-12-31 23:50:00,23,2021-01-01 05:50:00,"wind_pen_actual",46.0972563860745
2020-12-31 23:45:00,23,2021-01-01 05:45:00,"wind_pen_actual",46.0888218872955
2020-12-31 23:40:00,23,2021-01-01 05:40:00,"wind_pen_actual",45.8969367628071
2020-12-31 23:35:00,23,2021-01-01 05:35:00,"wind_pen_actual",45.807919466907
2020-12-31 23:30:00,23,2021-01-01 05:30:00,"wind_pen_actual",45.9166023045121
2020-12-31 23:25:00,23,2021-01-01 05:25:00,"wind_pen_actual",46.1499102459119
2020-12-31 23:20:00,23,2021-01-01 05:20:00,"wind_pen_actual",46.1487468628563
2020-12-31 23:15:00,23,2021-01-01 05:15:00,"wind_pen_actual",46.3247299193955
2020-12-31 23:10:00,23,2021-01-01 05:10:00,"wind_pen_actual",46.4272764416859
2020-12-31 23:05:00,23,2021-01-01 05:05:00,"wind_pen_actual",46.6207807620014
2020-12-31 23:00:00,23,2021-01-01 05:00:00,"wind_pen_actual",46.2839970555857
2020-12-31 22:55:00,22,2021-01-01 04:55:00,"wind_pen_actual",46.0473430521672
2020-12-31 22:50:00,22,2021-01-01 04:50:00,"wind_pen_actual",46.0899808416936
2020-12-31 22:45:00,22,2021-01-01 04:45:00,"wind_pen_actual",45.8486425901493
2020-12-31 22:40:00,22,2021-01-01 04:40:00,"wind_pen_actual",45.7537984564678
2020-12-31 22:35:00,22,2021-01-01 04:35:00,"wind_pen_actual",45.9699740686297
2020-12-31 22:30:00,22,2021-01-01 04:30:00,"wind_pen_actual",45.8039896067331
2020-12-31 22:25:00,22,2021-01-01 04:25:00,"wind_pen_actual",45.6806808172841
2020-12-31 22:20:00,22,2021-01-01 04:20:00,"wind_pen_actual",45.5946334352874
2020-12-31 22:15:00,22,2021-01-01 04:15:00,"wind_pen_actual",45.9496577353788
2020-12-31 22:10:00,22,2021-01-01 04:10:00,"wind_pen_actual",46.1231466422703
2020-12-31 22:05:00,22,2021-01-01 04:05:00,"wind_pen_actual",46.1350655151193
2020-12-31 22:00:00,22,2021-01-01 04:00:00,"wind_pen_actual",46.0395848496047
2020-12-31 21:55:00,21,2021-01-01 03:55:00,"wind_pen_actual",46.1132101610791
2020-12-31 21:50:00,21,2021-01-01 03:50:00,"wind_pen_actual",45.9612534578896
2020-12-31 21:45:00,21,2021-01-01 03:45:00,"wind_pen_actual",45.6254785950951
2020-12-31 21:40:00,21,2021-01-01 03:40:00,"wind_pen_actual",45.3967867981396
2020-12-31 21:35:00,21,2021-01-01 03:35:00,"wind_pen_actual",45.2150260972782
2020-12-31 21:30:00,21,2021-01-01 03:30:00,"wind_pen_actual",45.2658499396359
2020-12-31 21:25:00,21,2021-01-01 03:25:00,"wind_pen_actual",45.1361030859211
2020-12-31 21:20:00,21,2021-01-01 03:20:00,"wind_pen_actual",44.6242335702315
2020-12-31 21:15:00,21,2021-01-01 03:15:00,"wind_pen_actual",44.4981437946738
2020-12-31 21:10:00,21,2021-01-01 03:10:00,"wind_pen_actual",44.3726155641852
2020-12-31 21:05:00,21,2021-01-01 03:05:00,"wind_pen_actual",44.0719018952214
2020-12-31 21:00:00,21,2021-01-01 03:00:00,"wind_pen_actual",43.5527250311587
2020-12-31 20:55:00,20,2021-01-01 02:55:00,"wind_pen_actual",43.5271468377627
2020-12-31 20:50:00,20,2021-01-01 02:50:00,"wind_pen_actual",43.6435695402352
2020-12-31 20:45:00,20,2021-01-01 02:45:00,"wind_pen_actual",43.3153072238901
2020-12-31 20:40:00,20,2021-01-01 02:40:00,"wind_pen_actual",43.0012348630112
2020-12-31 20:35:00,20,2021-01-01 02:35:00,"wind_pen_actual",42.8782161687738
2020-12-31 20:30:00,20,2021-01-01 02:30:00,"wind_pen_actual",42.8302468339057
2020-12-31 20:25:00,20,2021-01-01 02:25:00,"wind_pen_actual",42.8166805654392
2020-12-31 20:20:00,20,2021-01-01 02:20:00,"wind_pen_actual",42.7210736268812
2020-12-31 20:15:00,20,2021-01-01 02:15:00,"wind_pen_actual",42.7031281526524
2020-12-31 20:10:00,20,2021-01-01 02:10:00,"wind_pen_actual",42.5441296324359
2020-12-31 20:05:00,20,2021-01-01 02:05:00,"wind_pen_actual",42.852922332292
2020-12-31 20:00:00,20,2021-01-01 02:00:00,"wind_pen_actual",42.4591542122815
2020-12-31 19:55:00,19,2021-01-01 01:55:00,"wind_pen_actual",42.5074125005731
2020-12-31 19:50:00,19,2021-01-01 01:50:00,"wind_pen_actual",42.6965325724141
2020-12-31 19:45:00,19,2021-01-01 01:45:00,"wind_pen_actual",42.5108141799274
2020-12-31 19:40:00,19,2021-01-01 01:40:00,"wind_pen_actual",42.2482787510309
2020-12-31 19:35:00,19,2021-01-01 01:35:00,"wind_pen_actual",42.2907400199899
2020-12-31 19:30:00,19,2021-01-01 01:30:00,"wind_pen_actual",42.2858607304554
2020-12-31 19:25:00,19,2021-01-01 01:25:00,"wind_pen_actual",42.002925270559
2020-12-31 19:20:00,19,2021-01-01 01:20:00,"wind_pen_actual",41.7922745968839
2020-12-31 19:15:00,19,2021-01-01 01:15:00,"wind_pen_actual",41.4842198928591
2020-12-31 19:10:00,19,2021-01-01 01:10:00,"wind_pen_actual",41.1795134349049
2020-12-31 19:05:00,19,2021-01-01 01:05:00,"wind_pen_actual",40.6582844736074
2020-12-31 19:00:00,19,2021-01-01 01:00:00,"wind_pen_actual",40.4912325990245
2020-12-31 18:55:00,18,2021-01-01 00:55:00,"wind_pen_actual",40.2021114861717
2020-12-31 18:50:00,18,2021-01-01 00:50:00,"wind_pen_actual",39.9364346805056
2020-12-31 18:45:00,18,2021-01-01 00:45:00,"wind_pen_actual",39.5579558867955
2020-12-31 18:40:00,18,2021-01-01 00:40:00,"wind_pen_actual",39.1040758468021
2020-12-31 18:35:00,18,2021-01-01 00:35:00,"wind_pen_actual",38.4868698791651
2020-12-31 18:30:00,18,2021-01-01 00:30:00,"wind_pen_actual",38.1368525944296
2020-12-31 18:25:00,18,2021-01-01 00:25:00,"wind_pen_actual",37.4034406126771
2020-12-31 18:20:00,18,2021-01-01 00:20:00,"wind_pen_actual",36.7559949482239
2020-12-31 18:15:00,18,2021-01-01 00:15:00,"wind_pen_actual",36.2212006471504
2020-12-31 18:10:00,18,2021-01-01 00:10:00,"wind_pen_actual",35.9511227264458
2020-12-31 18:05:00,18,2021-01-01 00:05:00,"wind_pen_actual",35.8058072071444
2020-12-31 18:00:00,18,2021-01-01 00:00:00,"wind_pen_actual",35.7833456388962
2020-12-31 17:55:00,17,2020-12-31 23:55:00,"wind_pen_actual",35.4413482072595
2020-12-31 17:50:00,17,2020-12-31 23:50:00,"wind_pen_actual",34.9147842369858
2020-12-31 17:45:00,17,2020-12-31 23:45:00,"wind_pen_actual",34.2628590349412
2020-12-31 17:40:00,17,2020-12-31 23:40:00,"wind_pen_actual",33.9179067160637
2020-12-31 17:35:00,17,2020-12-31 23:35:00,"wind_pen_actual",33.5191124604967
2020-12-31 17:30:00,17,2020-12-31 23:30:00,"wind_pen_actual",33.2787980918806
2020-12-31 17:25:00,17,2020-12-31 23:25:00,"wind_pen_actual",32.9683733918381
2020-12-31 17:20:00,17,2020-12-31 23:20:00,"wind_pen_actual",32.8801409466153
2020-12-31 17:15:00,17,2020-12-31 23:15:00,"wind_pen_actual",32.5887234120103
2020-12-31 17:10:00,17,2020-12-31 23:10:00,"wind_pen_actual",32.2642469772479
2020-12-31 17:05:00,17,2020-12-31 23:05:00,"wind_pen_actual",31.6912494670507
2020-12-31 17:00:00,17,2020-12-31 23:00:00,"wind_pen_actual",31.1319904764078
2020-12-31 16:55:00,16,2020-12-31 22:55:00,"wind_pen_actual",30.566883981396
2020-12-31 16:50:00,16,2020-12-31 22:50:00,"wind_pen_actual",30.2736372578531
2020-12-31 16:45:00,16,2020-12-31 22:45:00,"wind_pen_actual",30.0796633507969
2020-12-31 16:40:00,16,2020-12-31 22:40:00,"wind_pen_actual",30.157431521692
2020-12-31 16:35:00,16,2020-12-31 22:35:00,"wind_pen_actual",29.9845405613848
2020-12-31 16:30:00,16,2020-12-31 22:30:00,"wind_pen_actual",29.7794907602162
2020-12-31 16:25:00,16,2020-12-31 22:25:00,"wind_pen_actual",29.7582801478754
2020-12-31 16:20:00,16,2020-12-31 22:20:00,"wind_pen_actual",29.4428740305078
2020-12-31 16:15:00,16,2020-12-31 22:15:00,"wind_pen_actual",29.3130259307624
2020-12-31 16:10:00,16,2020-12-31 22:10:00,"wind_pen_actual",29.1135312659255
2020-12-31 16:05:00,16,2020-12-31 22:05:00,"wind_pen_actual",28.7098614553748
2020-12-31 16:00:00,16,2020-12-31 22:00:00,"wind_pen_actual",28.3934342585985
2020-12-31 15:55:00,15,2020-12-31 21:55:00,"wind_pen_actual",28.2238483663495
2020-12-31 15:50:00,15,2020-12-31 21:50:00,"wind_pen_actual",27.7380676883915
2020-12-31 15:45:00,15,2020-12-31 21:45:00,"wind_pen_actual",27.6639538603518
2020-12-31 15:40:00,15,2020-12-31 21:40:00,"wind_pen_actual",27.2728182070446
2020-12-31 15:35:00,15,2020-12-31 21:35:00,"wind_pen_actual",27.1746009027324
2020-12-31 15:30:00,15,2020-12-31 21:30:00,"wind_pen_actual",27.3529325700511
2020-12-31 15:25:00,15,2020-12-31 21:25:00,"wind_pen_actual",26.9245882525556
2020-12-31 15:20:00,15,2020-12-31 21:20:00,"wind_pen_actual",26.2646536796434
2020-12-31 15:15:00,15,2020-12-31 21:15:00,"wind_pen_actual",26.084302254319
2020-12-31 15:10:00,15,2020-12-31 21:10:00,"wind_pen_actual",25.4170882645326
2020-12-31 15:05:00,15,2020-12-31 21:05:00,"wind_pen_actual",25.7199471874558
2020-12-31 15:00:00,15,2020-12-31 21:00:00,"wind_pen_actual",25.6152739132294
2020-12-31 14:55:00,14,2020-12-31 20:55:00,"wind_pen_actual",25.0214699108309
2020-12-31 14:50:00,14,2020-12-31 20:50:00,"wind_pen_actual",24.9738611357352
2020-12-31 14:45:00,14,2020-12-31 20:45:00,"wind_pen_actual",25.0288062802721
2020-12-31 14:40:00,14,2020-12-31 20:40:00,"wind_pen_actual",24.8356469374723
2020-12-31 14:35:00,14,2020-12-31 20:35:00,"wind_pen_actual",24.9700543291123
2020-12-31 14:30:00,14,2020-12-31 20:30:00,"wind_pen_actual",24.8654721883202
2020-12-31 14:25:00,14,2020-12-31 20:25:00,"wind_pen_actual",25.021340373156
2020-12-31 14:20:00,14,2020-12-31 20:20:00,"wind_pen_actual",24.7518832981081
2020-12-31 14:15:00,14,2020-12-31 20:15:00,"wind_pen_actual",24.4863321049687
2020-12-31 14:10:00,14,2020-12-31 20:10:00,"wind_pen_actual",24.1137773473228
2020-12-31 14:05:00,14,2020-12-31 20:05:00,"wind_pen_actual",24.3157111274704
2020-12-31 14:00:00,14,2020-12-31 20:00:00,"wind_pen_actual",24.1709962798571
2020-12-31 13:55:00,13,2020-12-31 19:55:00,"wind_pen_actual",24.0271424903991
2020-12-31 13:50:00,13,2020-12-31 19:50:00,"wind_pen_actual",24.1168506451616
2020-12-31 13:45:00,13,2020-12-31 19:45:00,"wind_pen_actual",24.1079851308992
2020-12-31 13:40:00,13,2020-12-31 19:40:00,"wind_pen_actual",24.1521106026259
2020-12-31 13:35:00,13,2020-12-31 19:35:00,"wind_pen_actual",23.8092139308936
2020-12-31 13:30:00,13,2020-12-31 19:30:00,"wind_pen_actual",23.9476390569277
2020-12-31 13:25:00,13,2020-12-31 19:25:00,"wind_pen_actual",23.5414684865011
2020-12-31 13:20:00,13,2020-12-31 19:20:00,"wind_pen_actual",23.5580621836406
2020-12-31 13:15:00,13,2020-12-31 19:15:00,"wind_pen_actual",23.3813723408234
2020-12-31 13:10:00,13,2020-12-31 19:10:00,"wind_pen_actual",23.4783111528422
2020-12-31 13:05:00,13,2020-12-31 19:05:00,"wind_pen_actual",23.068215142665
2020-12-31 13:00:00,13,2020-12-31 19:00:00,"wind_pen_actual",22.9278355113788
2020-12-31 12:55:00,12,2020-12-31 18:55:00,"wind_pen_actual",22.7779915579601
2020-12-31 12:50:00,12,2020-12-31 18:50:00,"wind_pen_actual",22.5537769659058
2020-12-31 12:45:00,12,2020-12-31 18:45:00,"wind_pen_actual",22.2397080164257
2020-12-31 12:40:00,12,2020-12-31 18:40:00,"wind_pen_actual",21.9587743836138
2020-12-31 12:35:00,12,2020-12-31 18:35:00,"wind_pen_actual",21.6505710986819
2020-12-31 12:30:00,12,2020-12-31 18:30:00,"wind_pen_actual",21.7420591996647
2020-12-31 12:25:00,12,2020-12-31 18:25:00,"wind_pen_actual",21.2228390142037
2020-12-31 12:20:00,12,2020-12-31 18:20:00,"wind_pen_actual",21.4545763843176
2020-12-31 12:15:00,12,2020-12-31 18:15:00,"wind_pen_actual",20.931449370616
2020-12-31 12:10:00,12,2020-12-31 18:10:00,"wind_pen_actual",20.7329592799611
2020-12-31 12:05:00,12,2020-12-31 18:05:00,"wind_pen_actual",20.3358662662661
2020-12-31 12:00:00,12,2020-12-31 18:00:00,"wind_pen_actual",19.8874758011529
2020-12-31 11:55:00,11,2020-12-31 17:55:00,"wind_pen_actual",19.2256571007049
2020-12-31 11:50:00,11,2020-12-31 17:50:00,"wind_pen_actual",19.65320636754
2020-12-31 11:45:00,11,2020-12-31 17:45:00,"wind_pen_actual",19.4042626655066
2020-12-31 11:40:00,11,2020-12-31 17:40:00,"wind_pen_actual",19.4303752551141
2020-12-31 11:35:00,11,2020-12-31 17:35:00,"wind_pen_actual",18.6341253470265
2021-01-08 11:30:00,11,2021-01-08 17:30:00,"wind_pen_STF",NA
2021-01-08 11:25:00,11,2021-01-08 17:25:00,"wind_pen_STF",NA
2021-01-08 11:20:00,11,2021-01-08 17:20:00,"wind_pen_STF",NA
2021-01-08 11:15:00,11,2021-01-08 17:15:00,"wind_pen_STF",NA
2021-01-08 11:10:00,11,2021-01-08 17:10:00,"wind_pen_STF",NA
2021-01-08 11:05:00,11,2021-01-08 17:05:00,"wind_pen_STF",NA
2021-01-08 11:00:00,11,2021-01-08 17:00:00,"wind_pen_STF",NA
2021-01-08 10:55:00,10,2021-01-08 16:55:00,"wind_pen_STF",NA
2021-01-08 10:50:00,10,2021-01-08 16:50:00,"wind_pen_STF",NA
2021-01-08 10:45:00,10,2021-01-08 16:45:00,"wind_pen_STF",NA
2021-01-08 10:40:00,10,2021-01-08 16:40:00,"wind_pen_STF",NA
2021-01-08 10:35:00,10,2021-01-08 16:35:00,"wind_pen_STF",NA
2021-01-08 10:30:00,10,2021-01-08 16:30:00,"wind_pen_STF",NA
2021-01-08 10:25:00,10,2021-01-08 16:25:00,"wind_pen_STF",NA
2021-01-08 10:20:00,10,2021-01-08 16:20:00,"wind_pen_STF",NA
2021-01-08 10:15:00,10,2021-01-08 16:15:00,"wind_pen_STF",NA
2021-01-08 10:10:00,10,2021-01-08 16:10:00,"wind_pen_STF",NA
2021-01-08 10:05:00,10,2021-01-08 16:05:00,"wind_pen_STF",NA
2021-01-08 10:00:00,10,2021-01-08 16:00:00,"wind_pen_STF",NA
2021-01-08 09:55:00,9,2021-01-08 15:55:00,"wind_pen_STF",NA
2021-01-08 09:50:00,9,2021-01-08 15:50:00,"wind_pen_STF",NA
2021-01-08 09:45:00,9,2021-01-08 15:45:00,"wind_pen_STF",NA
2021-01-08 09:40:00,9,2021-01-08 15:40:00,"wind_pen_STF",NA
2021-01-08 09:35:00,9,2021-01-08 15:35:00,"wind_pen_STF",NA
2021-01-08 09:30:00,9,2021-01-08 15:30:00,"wind_pen_STF",NA
